Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
UX010,11/18/2019,6:47,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:48,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:49,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:50,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:51,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:52,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:53,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:54,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:55,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:56,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:57,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:58,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,6:59,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:00,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:01,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:02,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:03,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:04,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:05,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:06,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:07,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:08,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:09,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:10,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:11,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:12,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:13,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:14,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:15,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:16,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:17,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:18,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:19,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:20,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:21,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:22,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:23,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:24,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:25,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:26,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:27,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:28,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:29,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:30,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:31,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:32,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:33,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:34,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:35,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:36,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:37,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:38,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:39,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:40,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:41,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:42,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:43,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:44,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:45,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:46,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:47,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:48,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:49,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:50,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:51,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:52,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:53,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:54,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:55,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:56,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:57,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:58,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,7:59,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:00,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:01,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:02,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:03,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:04,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:05,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:06,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:07,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:08,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:09,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:10,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:11,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:12,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:13,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:14,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:15,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:16,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:17,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:18,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:19,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:20,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:21,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:22,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:23,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:24,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:25,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:26,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:27,86%,68%,97%,712,692.00,0,,
UX010,11/18/2019,8:28,59%,74%,97%,712,692.00,2,,
UX010,11/18/2019,8:29,59%,72%,97%,712,692.00,4,,
UX010,11/18/2019,8:30,59%,71%,97%,712,691.99,6,,
UX010,11/18/2019,8:31,59%,70%,97%,712,691.99,8,,
UX010,11/18/2019,8:32,59%,69%,97%,712,691.99,10,,
UX010,11/18/2019,8:33,59%,28%,97%,712,691.99,12,,
UX010,11/18/2019,8:34,59%,69%,97%,712,691.99,14,,
UX010,11/18/2019,8:35,59%,69%,97%,712,691.98,16,,
UX010,11/18/2019,8:36,59%,69%,97%,712,691.98,18,,
UX010,11/18/2019,8:37,59%,69%,97%,712,691.98,20,,
UX010,11/18/2019,8:38,59%,69%,97%,712,691.98,22,,
UX010,11/18/2019,8:39,59%,69%,97%,712,691.98,24,,
UX010,11/18/2019,8:40,59%,69%,97%,712,691.97,26,,
UX010,11/18/2019,8:41,59%,56%,97%,712,691.97,28,,
UX010,11/18/2019,8:42,59%,56%,97%,712,691.97,30,,
UX010,11/18/2019,8:43,59%,56%,97%,712,691.97,32,,
UX010,11/18/2019,8:44,59%,56%,97%,712,691.97,34,,
UX010,11/18/2019,8:45,59%,56%,97%,712,691.96,36,,
UX010,11/18/2019,8:46,59%,56%,97%,712,691.96,38,,
UX010,11/18/2019,8:47,59%,56%,97%,712,691.96,40,,
UX010,11/18/2019,8:48,59%,56%,97%,712,691.96,42,,
UX010,11/18/2019,8:49,59%,56%,97%,712,691.96,44,,
UX010,11/18/2019,8:50,59%,56%,97%,712,691.95,46,,
UX010,11/18/2019,8:51,59%,52%,97%,712,691.95,48,,
UX010,11/18/2019,8:52,59%,52%,97%,712,691.95,50,,
UX010,11/18/2019,8:53,59%,52%,97%,712,691.95,52,,
UX010,11/18/2019,8:54,59%,52%,97%,712,691.95,54,,
UX010,11/18/2019,8:55,59%,52%,97%,712,691.94,56,,
UX010,11/18/2019,8:56,59%,52%,97%,712,691.94,58,,
UX010,11/18/2019,8:57,59%,52%,97%,712,691.94,60,,
UX010,11/18/2019,8:58,59%,52%,97%,712,691.94,62,,
UX010,11/18/2019,8:59,59%,52%,97%,712,691.94,64,,
UX010,11/18/2019,9:00,59%,52%,97%,712,691.93,66,,
UX010,11/18/2019,9:01,59%,52%,97%,712,691.93,68,,
UX010,11/18/2019,9:02,59%,52%,97%,712,691.93,70,,
UX010,11/18/2019,9:03,59%,52%,97%,712,691.93,72,,
UX010,11/18/2019,9:04,59%,52%,97%,712,691.93,74,,
UX010,11/18/2019,9:05,59%,52%,97%,712,691.92,76,,
UX010,11/18/2019,9:06,59%,52%,97%,712,691.92,78,,
UX010,11/18/2019,9:07,59%,52%,97%,712,691.92,80,,
UX010,11/18/2019,9:08,59%,52%,97%,712,691.92,82,,
UX010,11/18/2019,9:09,59%,52%,97%,712,691.92,84,,
UX010,11/18/2019,9:10,59%,52%,97%,712,691.91,86,,
UX010,11/18/2019,9:11,59%,52%,97%,712,691.91,88,,
UX010,11/18/2019,9:12,59%,52%,97%,712,691.91,90,,
UX010,11/18/2019,9:13,59%,52%,97%,712,691.91,92,,
UX010,11/18/2019,9:14,59%,52%,97%,712,691.91,94,,
UX010,11/18/2019,9:15,59%,52%,97%,712,691.90,96,,
UX010,11/18/2019,9:16,59%,52%,97%,712,691.90,98,,
UX010,11/18/2019,9:17,59%,52%,97%,712,691.90,100,,
UX010,11/18/2019,9:18,62%,52%,97%,712,691.90,102,,
UX010,11/18/2019,9:19,62%,52%,97%,712,691.90,104,,
UX010,11/18/2019,9:20,62%,52%,97%,712,691.89,106,,
UX010,11/18/2019,9:21,62%,52%,97%,712,691.89,108,,
UX010,11/18/2019,9:22,62%,52%,97%,712,691.89,110,,
UX010,11/18/2019,9:23,62%,52%,97%,712,691.89,112,,
UX010,11/18/2019,9:24,62%,52%,97%,712,691.89,114,,
UX010,11/18/2019,9:25,62%,52%,97%,712,691.88,116,,
UX010,11/18/2019,9:26,62%,52%,97%,712,691.88,118,,
UX010,11/18/2019,9:27,62%,52%,97%,712,691.88,120,,
UX010,11/18/2019,9:28,62%,52%,97%,712,691.88,122,,
UX010,11/18/2019,9:29,62%,52%,97%,712,691.88,124,,
UX010,11/18/2019,9:30,62%,52%,97%,712,691.87,126,,
UX010,11/18/2019,9:31,62%,52%,97%,712,691.87,128,,
UX010,11/18/2019,9:32,62%,52%,97%,712,691.87,130,,
UX010,11/18/2019,9:33,62%,52%,97%,712,691.87,132,,
UX010,11/18/2019,9:34,62%,52%,97%,712,691.87,134,,
UX010,11/18/2019,9:35,62%,52%,97%,712,691.86,136,,
UX010,11/18/2019,9:36,62%,52%,97%,712,691.86,138,,
UX010,11/18/2019,9:37,62%,52%,97%,712,691.86,140,,
UX010,11/18/2019,9:38,62%,52%,97%,712,691.86,142,,
UX010,11/18/2019,9:39,62%,52%,97%,712,691.86,144,,
UX010,11/18/2019,9:40,62%,52%,97%,712,691.85,146,,
UX010,11/18/2019,9:41,62%,52%,97%,712,691.85,148,,
UX010,11/18/2019,9:42,62%,52%,97%,712,691.85,150,,
UX010,11/18/2019,9:43,62%,52%,97%,712,691.85,152,,
UX010,11/18/2019,9:44,62%,52%,97%,712,691.85,154,,
UX010,11/18/2019,9:45,62%,52%,97%,712,691.84,156,,
UX010,11/18/2019,9:46,62%,52%,97%,712,691.84,158,,
UX010,11/18/2019,9:47,62%,52%,97%,712,691.84,160,,
UX010,11/18/2019,9:48,62%,52%,97%,712,691.84,162,,
UX010,11/18/2019,9:49,66%,52%,97%,712,691.84,164,,
UX010,11/18/2019,9:50,66%,52%,97%,712,691.83,166,,
UX010,11/18/2019,9:51,50%,52%,97%,712,691.83,168,,
UX010,11/18/2019,9:52,50%,52%,97%,712,691.83,170,,
UX010,11/18/2019,9:53,50%,52%,97%,712,691.83,172,,
UX010,11/18/2019,9:54,50%,52%,97%,712,691.83,174,,
UX010,11/18/2019,9:55,50%,52%,97%,712,691.82,176,,
UX010,11/18/2019,9:56,50%,52%,97%,712,691.82,178,,
UX010,11/18/2019,9:57,50%,52%,97%,712,691.82,180,,
UX010,11/18/2019,9:58,50%,52%,97%,712,691.82,182,,
UX010,11/18/2019,9:59,50%,52%,97%,712,691.82,184,,
UX010,11/18/2019,10:00,50%,52%,97%,712,691.81,186,,
UX010,11/18/2019,10:01,50%,48%,97%,712,691.81,188,,
UX010,11/18/2019,10:02,50%,48%,97%,712,691.81,190,,
UX010,11/18/2019,10:03,50%,48%,97%,712,691.81,192,,
UX010,11/18/2019,10:04,50%,48%,97%,712,691.81,194,,
UX010,11/18/2019,10:05,50%,48%,97%,712,691.80,196,,
UX010,11/18/2019,10:06,50%,48%,97%,712,691.80,198,,
UX010,11/18/2019,10:07,50%,48%,97%,712,691.80,200,,
UX010,11/18/2019,10:08,50%,48%,97%,712,691.80,202,,
UX010,11/18/2019,10:09,50%,48%,97%,712,691.80,204,,
UX010,11/18/2019,10:10,50%,48%,97%,712,691.79,206,,
UX010,11/18/2019,10:11,50%,48%,97%,712,691.79,208,,
UX010,11/18/2019,10:12,50%,48%,97%,712,691.79,210,,
UX010,11/18/2019,10:13,50%,48%,97%,712,691.79,212,,
UX010,11/18/2019,10:14,50%,48%,97%,712,691.79,214,,
UX010,11/18/2019,10:15,50%,48%,97%,712,691.78,216,,
UX010,11/18/2019,10:16,50%,48%,97%,712,691.78,218,,
UX010,11/18/2019,10:17,50%,48%,97%,712,691.78,220,,
UX010,11/18/2019,10:18,50%,48%,97%,712,691.78,222,,
UX010,11/18/2019,10:19,50%,48%,97%,712,691.78,224,,
UX010,11/18/2019,10:20,50%,48%,97%,712,691.77,226,,
UX010,11/18/2019,10:21,50%,48%,97%,712,691.77,228,,
UX010,11/18/2019,10:22,50%,48%,97%,712,691.77,230,,
UX010,11/18/2019,10:23,68%,48%,97%,712,691.77,232,,
UX010,11/18/2019,10:24,68%,48%,97%,712,691.77,234,,
UX010,11/18/2019,10:25,68%,48%,97%,712,691.76,236,,
UX010,11/18/2019,10:26,68%,48%,97%,712,691.76,238,,
UX010,11/18/2019,10:27,68%,48%,97%,712,691.76,240,,
UX010,11/18/2019,10:28,68%,48%,97%,712,691.76,242,,
UX010,11/18/2019,10:29,68%,48%,97%,712,691.76,244,,
UX010,11/18/2019,10:30,68%,48%,97%,712,691.75,246,,
UX010,11/18/2019,10:31,68%,48%,97%,712,691.75,248,,
UX010,11/18/2019,10:32,68%,48%,97%,712,691.75,250,,
UX010,11/18/2019,10:33,68%,48%,97%,712,691.75,252,,
UX010,11/18/2019,10:34,68%,48%,97%,712,691.75,254,,
UX010,11/18/2019,10:35,68%,48%,97%,712,691.74,256,,
UX010,11/18/2019,10:36,68%,48%,97%,712,691.74,258,,
UX010,11/18/2019,10:37,68%,48%,97%,712,691.74,260,,
UX010,11/18/2019,10:38,68%,48%,97%,712,691.74,262,,
UX010,11/18/2019,10:39,40%,48%,97%,712,691.74,264,,
UX010,11/18/2019,10:40,40%,48%,97%,712,691.73,266,,
UX010,11/18/2019,10:41,40%,48%,97%,712,691.73,268,,
UX010,11/18/2019,10:42,40%,48%,97%,712,691.73,270,,
UX010,11/18/2019,10:43,40%,48%,97%,712,691.73,272,,
UX010,11/18/2019,10:44,40%,48%,97%,712,691.73,274,,
UX010,11/18/2019,10:45,40%,48%,97%,712,691.72,276,,
UX010,11/18/2019,10:46,40%,48%,97%,712,691.72,278,,
UX010,11/18/2019,10:47,40%,48%,97%,712,691.72,280,,
UX010,11/18/2019,10:48,40%,48%,97%,712,691.72,282,,
UX010,11/18/2019,10:49,40%,48%,97%,712,691.72,284,,
UX010,11/18/2019,10:50,40%,48%,97%,712,691.71,286,,
UX010,11/18/2019,10:51,40%,48%,97%,712,691.71,288,,
UX010,11/18/2019,10:52,40%,48%,97%,712,691.71,290,,
UX010,11/18/2019,10:53,40%,48%,97%,712,691.71,292,,
UX010,11/18/2019,10:54,40%,48%,97%,712,691.71,294,,
UX010,11/18/2019,10:55,40%,48%,97%,712,691.70,296,,
UX010,11/18/2019,10:56,40%,48%,97%,712,691.70,298,,
UX010,11/18/2019,10:57,58%,48%,97%,712,691.70,300,,
UX010,11/18/2019,10:58,58%,48%,97%,712,691.70,302,,
UX010,11/18/2019,10:59,58%,48%,97%,712,691.70,304,,
UX010,11/18/2019,11:00,58%,48%,97%,712,691.69,306,,
UX010,11/18/2019,11:01,58%,48%,97%,712,691.69,308,,
UX010,11/18/2019,11:02,58%,48%,97%,712,691.69,310,,
UX010,11/18/2019,11:03,58%,48%,97%,712,691.69,312,,
UX010,11/18/2019,11:04,58%,48%,97%,712,691.69,314,,
UX010,11/18/2019,11:05,58%,48%,97%,712,691.68,316,,
UX010,11/18/2019,11:06,58%,48%,97%,712,691.68,318,,
UX010,11/18/2019,11:07,58%,48%,97%,712,691.68,320,,
UX010,11/18/2019,11:08,58%,48%,97%,712,691.68,322,,
UX010,11/18/2019,11:09,58%,48%,97%,712,691.68,324,,
UX010,11/18/2019,11:10,58%,48%,97%,712,691.67,326,,
UX010,11/18/2019,11:11,58%,48%,97%,712,691.67,328,,
UX010,11/18/2019,11:12,58%,48%,97%,712,691.67,330,,
UX010,11/18/2019,11:13,58%,48%,97%,712,691.67,332,,
UX010,11/18/2019,11:14,58%,48%,97%,712,691.67,334,,
UX010,11/18/2019,11:15,58%,48%,97%,712,691.66,336,,
UX010,11/18/2019,11:16,58%,48%,97%,712,691.66,338,,
UX010,11/18/2019,11:17,58%,48%,97%,712,691.66,340,,
UX010,11/18/2019,11:18,58%,48%,97%,712,691.66,342,,
UX010,11/18/2019,11:19,58%,48%,97%,712,691.66,344,,
UX010,11/18/2019,11:20,58%,48%,97%,712,691.65,346,,
UX010,11/18/2019,11:21,58%,48%,97%,712,691.65,348,,
UX010,11/18/2019,11:22,58%,48%,97%,712,691.65,350,,
UX010,11/18/2019,11:23,58%,48%,97%,712,691.65,352,,
UX010,11/18/2019,11:24,58%,48%,97%,712,691.65,354,,
UX010,11/18/2019,11:25,58%,48%,97%,712,691.64,356,,
UX010,11/18/2019,11:26,58%,48%,97%,712,691.64,358,,
UX010,11/18/2019,11:27,58%,48%,97%,712,691.64,360,,
UX010,11/18/2019,11:28,58%,48%,97%,712,691.64,362,,
UX010,11/18/2019,11:29,58%,48%,97%,712,691.64,364,,
UX010,11/18/2019,11:30,58%,48%,97%,712,691.63,366,,
UX010,11/18/2019,11:31,58%,48%,97%,712,691.63,368,,
UX010,11/18/2019,11:32,58%,48%,97%,712,691.63,370,,
UX010,11/18/2019,11:33,58%,48%,97%,712,691.63,372,,
UX010,11/18/2019,11:34,58%,48%,97%,712,691.63,374,,
UX010,11/18/2019,11:35,58%,48%,97%,712,691.62,376,,
UX010,11/18/2019,11:36,43%,48%,97%,712,691.62,378,,
UX010,11/18/2019,11:37,43%,48%,97%,712,691.62,380,,
UX010,11/18/2019,11:38,43%,48%,97%,712,691.62,382,,
UX010,11/18/2019,11:39,43%,48%,97%,712,691.62,384,,
UX010,11/18/2019,11:40,43%,48%,97%,712,691.61,386,,
UX010,11/18/2019,11:41,43%,48%,97%,712,691.61,388,,
UX010,11/18/2019,11:42,43%,48%,97%,712,691.61,390,,
UX010,11/18/2019,11:43,43%,48%,97%,712,691.61,392,,
UX010,11/18/2019,11:44,43%,48%,97%,712,691.61,394,,
UX010,11/18/2019,11:45,43%,48%,97%,712,691.60,396,,
UX010,11/18/2019,11:46,43%,48%,97%,712,691.60,398,,
UX010,11/18/2019,11:47,43%,48%,97%,712,691.60,400,,
UX010,11/18/2019,11:48,43%,48%,97%,712,691.60,402,,
UX010,11/18/2019,11:49,43%,48%,97%,712,691.60,404,,
UX010,11/18/2019,11:50,53%,48%,97%,712,691.59,625,,
UX010,11/18/2019,11:51,53%,42%,97%,712,691.59,627,,
UX010,11/18/2019,11:52,53%,42%,97%,712,691.59,632,,
UX010,11/18/2019,11:53,53%,42%,97%,712,691.59,635,,
UX010,11/18/2019,11:54,53%,42%,97%,712,691.59,639,,
UX010,11/18/2019,11:55,53%,42%,97%,712,691.58,642,,
UX010,11/18/2019,11:56,53%,42%,97%,712,691.58,646,,
UX010,11/18/2019,11:57,53%,42%,97%,712,691.58,649,,
UX010,11/18/2019,11:58,53%,42%,97%,712,691.58,653,,
UX010,11/18/2019,11:59,53%,42%,97%,712,691.58,656,,
UX010,11/18/2019,12:00,53%,42%,97%,712,691.57,660,,
UX010,11/18/2019,12:01,53%,42%,97%,712,691.57,663,,
UX010,11/18/2019,12:02,53%,42%,97%,712,691.57,667,,
UX010,11/18/2019,12:03,53%,42%,97%,712,691.57,670,,
UX010,11/18/2019,12:04,53%,42%,97%,712,691.57,674,,
UX010,11/18/2019,12:05,53%,42%,97%,712,691.56,677,,
UX010,11/18/2019,12:06,53%,42%,97%,712,691.56,681,,
UX010,11/18/2019,12:07,53%,42%,97%,712,691.56,684,,
UX010,11/18/2019,12:08,53%,42%,97%,712,691.56,688,,
UX010,11/18/2019,12:09,53%,42%,97%,712,691.56,691,,
UX010,11/18/2019,12:10,53%,42%,97%,712,691.55,695,,
UX010,11/18/2019,12:11,53%,42%,97%,712,691.55,698,,
UX010,11/18/2019,12:12,53%,42%,97%,712,691.55,702,,
UX010,11/18/2019,12:13,21%,42%,97%,712,691.55,705,,
UX010,11/18/2019,12:14,21%,42%,97%,712,691.55,709,,
UX010,11/18/2019,12:15,21%,42%,97%,712,691.54,712,,
UX010,11/18/2019,12:16,21%,42%,97%,712,691.54,716,,
UX010,11/18/2019,12:17,21%,42%,97%,712,691.54,719,,
UX010,11/18/2019,12:18,21%,42%,97%,712,691.54,723,,
UX010,11/18/2019,12:19,21%,42%,97%,712,691.54,726,,
UX010,11/18/2019,12:20,21%,42%,97%,712,691.53,730,,
UX010,11/18/2019,12:21,21%,42%,97%,712,691.53,733,,
UX010,11/18/2019,12:22,21%,42%,97%,712,691.53,737,,
UX010,11/18/2019,12:23,21%,42%,97%,712,691.53,740,,
UX010,11/18/2019,12:24,21%,42%,97%,712,691.53,744,,
UX010,11/18/2019,12:25,21%,42%,97%,712,691.52,747,,
UX010,11/18/2019,12:26,21%,42%,97%,712,691.52,751,,
UX010,11/18/2019,12:27,21%,42%,97%,712,691.52,754,,
UX010,11/18/2019,12:28,21%,42%,97%,712,691.52,758,,
UX010,11/18/2019,12:29,21%,42%,97%,712,691.52,761,,
UX010,11/18/2019,12:30,21%,42%,97%,712,691.51,765,,
UX010,11/18/2019,12:31,21%,42%,97%,712,691.51,768,,
UX010,11/18/2019,12:32,21%,42%,97%,712,691.51,772,,
UX010,11/18/2019,12:33,21%,42%,97%,712,691.51,775,,
UX010,11/18/2019,12:34,21%,42%,97%,712,691.51,779,,
UX010,11/18/2019,12:35,21%,42%,97%,712,691.50,782,,
UX010,11/18/2019,12:36,21%,42%,97%,712,691.50,786,,
UX010,11/18/2019,12:37,21%,42%,97%,712,691.50,789,,
UX010,11/18/2019,12:38,21%,42%,97%,712,691.50,793,,
UX010,11/18/2019,12:39,21%,42%,97%,712,691.50,796,,
UX010,11/18/2019,12:40,21%,42%,97%,712,691.49,800,,
UX010,11/18/2019,12:41,21%,42%,97%,712,691.49,803,,
UX010,11/18/2019,12:42,21%,42%,97%,712,691.49,807,,
UX010,11/18/2019,12:43,21%,42%,97%,712,691.49,810,,
UX010,11/18/2019,12:44,21%,42%,97%,712,691.49,814,,
UX010,11/18/2019,12:45,21%,42%,97%,712,691.48,817,,
UX010,11/18/2019,12:46,21%,42%,97%,712,691.48,821,,
UX010,11/18/2019,12:47,21%,42%,97%,712,691.48,824,,
UX010,11/18/2019,12:48,21%,42%,97%,712,691.48,828,,
UX010,11/18/2019,12:49,21%,42%,97%,712,691.48,831,,
UX010,11/18/2019,12:50,21%,42%,97%,712,691.47,835,,
UX010,11/18/2019,12:51,21%,42%,97%,712,691.47,838,,
UX010,11/18/2019,12:52,21%,42%,97%,712,691.47,842,,
UX010,11/18/2019,12:53,21%,42%,97%,712,691.47,845,,
UX010,11/18/2019,12:54,21%,42%,97%,712,691.47,849,,
UX010,11/18/2019,12:55,21%,42%,97%,712,691.46,852,,
UX010,11/18/2019,12:56,21%,42%,97%,712,691.46,856,,
UX010,11/18/2019,12:57,21%,42%,97%,712,691.46,859,,
UX010,11/18/2019,12:58,21%,42%,97%,712,691.46,863,,
UX010,11/18/2019,12:59,21%,42%,97%,712,691.46,866,,
UX010,11/18/2019,13:00,21%,42%,97%,712,691.45,870,,
UX010,11/18/2019,13:01,21%,42%,97%,712,691.45,873,,
UX010,11/18/2019,13:02,21%,42%,97%,712,691.45,877,,
UX010,11/18/2019,13:03,21%,37%,97%,712,691.45,880,,
UX010,11/18/2019,13:04,21%,37%,97%,712,691.45,884,,
UX010,11/18/2019,13:05,21%,37%,97%,712,691.44,887,,
UX010,11/18/2019,13:06,21%,37%,97%,712,691.44,891,,
UX010,11/18/2019,13:07,21%,37%,97%,712,691.44,894,,
UX010,11/18/2019,13:08,21%,37%,97%,712,691.44,898,,
UX010,11/18/2019,13:09,21%,37%,97%,712,691.44,901,,
UX010,11/18/2019,13:10,21%,37%,97%,712,691.43,905,,
UX010,11/18/2019,13:11,21%,37%,97%,712,691.43,908,,
UX010,11/18/2019,13:12,21%,37%,97%,712,691.43,912,,
UX010,11/18/2019,13:13,21%,37%,97%,712,691.43,915,,
UX010,11/18/2019,13:14,21%,37%,97%,712,691.43,919,,
UX010,11/18/2019,13:15,21%,37%,97%,712,691.42,922,,
UX010,11/18/2019,13:16,21%,37%,97%,712,691.42,926,,
UX010,11/18/2019,13:17,21%,37%,97%,712,691.42,929,,
UX010,11/18/2019,13:18,21%,37%,97%,712,691.42,933,,
UX010,11/18/2019,13:19,21%,37%,97%,712,691.42,936,,
UX010,11/18/2019,13:20,21%,37%,97%,712,691.41,940,,
UX010,11/18/2019,13:21,21%,37%,97%,712,691.41,943,,
UX010,11/18/2019,13:22,21%,37%,97%,712,691.41,947,,
UX010,11/18/2019,13:23,21%,37%,97%,712,691.41,950,,
UX010,11/18/2019,13:24,21%,37%,97%,712,691.41,954,,
UX010,11/18/2019,13:25,21%,37%,97%,712,691.40,957,,
UX010,11/18/2019,13:26,21%,37%,97%,712,691.40,961,,
UX010,11/18/2019,13:27,21%,37%,97%,712,691.40,964,,
UX010,11/18/2019,13:28,21%,37%,97%,712,691.40,968,,
UX010,11/18/2019,13:29,21%,37%,97%,712,691.40,971,,
UX010,11/18/2019,13:30,21%,37%,97%,712,691.39,975,,
UX010,11/18/2019,13:31,21%,37%,97%,712,691.39,978,,
UX010,11/18/2019,13:32,21%,37%,97%,712,691.39,982,,
UX010,11/18/2019,13:33,21%,37%,97%,712,691.39,985,,
UX010,11/18/2019,13:34,21%,37%,97%,712,691.39,989,,
UX010,11/18/2019,13:35,21%,37%,97%,712,691.38,992,,
