Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
WIN010,11/18/2019,6:36,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:37,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:38,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:39,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:40,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:41,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:42,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:43,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:44,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:45,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:46,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:47,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:48,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:49,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:50,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:51,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:52,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:53,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:54,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:55,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:56,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:57,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:58,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,6:59,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:00,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:01,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:02,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:03,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:04,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:05,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:06,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:07,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:08,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:09,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:10,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:11,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:12,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:13,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:14,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:15,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:16,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:17,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:18,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:19,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:20,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:21,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:22,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:23,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:24,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:25,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:26,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:27,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:28,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:29,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:30,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:31,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:32,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:33,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:34,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:35,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:36,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:37,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:38,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:39,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:40,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:41,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:42,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:43,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:44,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:45,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:46,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:47,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:48,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:49,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:50,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:51,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:52,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:53,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:54,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:55,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:56,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:57,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:58,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,7:59,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:00,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:01,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:02,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:03,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:04,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:05,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:06,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:07,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:08,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:09,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:10,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:11,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:12,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:13,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:14,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:15,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:16,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:17,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:18,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:19,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:20,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:21,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:22,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:23,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:24,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:25,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:26,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:27,99%,99%,60%,800,480.00,0,,
WIN010,11/18/2019,8:28,76%,84%,60%,800,480.00,2,,
WIN010,11/18/2019,8:29,76%,82%,60%,800,480.00,9,,
WIN010,11/18/2019,8:30,76%,81%,60%,800,479.99,21,,
WIN010,11/18/2019,8:31,76%,80%,60%,800,479.99,35,,
WIN010,11/18/2019,8:32,76%,79%,60%,800,479.99,69,,
WIN010,11/18/2019,8:33,76%,58%,60%,800,479.99,75,,
WIN010,11/18/2019,8:34,76%,79%,60%,800,479.99,91,,
WIN010,11/18/2019,8:35,76%,79%,60%,800,479.98,107,,
WIN010,11/18/2019,8:36,76%,79%,60%,800,479.98,123,,
WIN010,11/18/2019,8:37,76%,79%,60%,800,479.98,139,,
WIN010,11/18/2019,8:38,76%,79%,60%,800,479.98,155,,
WIN010,11/18/2019,8:39,76%,79%,60%,800,479.98,171,,
WIN010,11/18/2019,8:40,76%,79%,60%,800,479.97,187,,
WIN010,11/18/2019,8:41,76%,66%,60%,800,479.97,203,,
WIN010,11/18/2019,8:42,76%,66%,60%,800,479.97,219,,
WIN010,11/18/2019,8:43,76%,66%,60%,800,479.97,235,,
WIN010,11/18/2019,8:44,76%,66%,60%,800,479.97,251,,
WIN010,11/18/2019,8:45,76%,66%,60%,800,479.96,267,,
WIN010,11/18/2019,8:46,76%,66%,60%,800,479.96,283,,
WIN010,11/18/2019,8:47,76%,66%,60%,800,479.96,299,,
WIN010,11/18/2019,8:48,76%,66%,60%,800,479.96,315,,
WIN010,11/18/2019,8:49,76%,66%,60%,800,479.96,331,,
WIN010,11/18/2019,8:50,76%,66%,60%,800,479.95,347,,
WIN010,11/18/2019,8:51,76%,62%,60%,800,479.95,363,,
WIN010,11/18/2019,8:52,76%,62%,60%,800,479.95,379,,
WIN010,11/18/2019,8:53,76%,62%,60%,800,479.95,395,,
WIN010,11/18/2019,8:54,76%,62%,60%,800,479.95,411,,
WIN010,11/18/2019,8:55,76%,62%,60%,800,479.94,427,,
WIN010,11/18/2019,8:56,76%,62%,60%,800,479.94,443,,
WIN010,11/18/2019,8:57,76%,62%,60%,800,479.94,459,,
WIN010,11/18/2019,8:58,76%,62%,60%,800,479.94,475,,
WIN010,11/18/2019,8:59,76%,62%,60%,800,479.94,491,,
WIN010,11/18/2019,9:00,76%,62%,60%,800,479.93,507,,
WIN010,11/18/2019,9:01,76%,62%,60%,800,479.93,523,,
WIN010,11/18/2019,9:02,76%,62%,60%,800,479.93,539,,
WIN010,11/18/2019,9:03,76%,62%,60%,800,479.93,555,,
WIN010,11/18/2019,9:04,64%,62%,60%,800,479.93,571,,
WIN010,11/18/2019,9:05,64%,62%,60%,800,479.92,587,,
WIN010,11/18/2019,9:06,64%,62%,60%,800,479.92,603,,
WIN010,11/18/2019,9:07,64%,62%,60%,800,479.92,619,,
WIN010,11/18/2019,9:08,64%,62%,60%,800,479.92,635,,
WIN010,11/18/2019,9:09,64%,62%,60%,800,479.92,651,,
WIN010,11/18/2019,9:10,64%,62%,60%,800,479.91,667,,
WIN010,11/18/2019,9:11,64%,62%,60%,800,479.91,683,,
WIN010,11/18/2019,9:12,64%,62%,60%,800,479.91,699,,
WIN010,11/18/2019,9:13,64%,62%,60%,800,479.91,715,,
WIN010,11/18/2019,9:14,64%,62%,60%,800,479.91,731,,
WIN010,11/18/2019,9:15,64%,62%,60%,800,479.90,747,,
WIN010,11/18/2019,9:16,64%,62%,60%,800,479.90,763,,
WIN010,11/18/2019,9:17,64%,62%,60%,800,479.90,779,,
WIN010,11/18/2019,9:18,64%,62%,60%,800,479.90,795,,
WIN010,11/18/2019,9:19,64%,62%,60%,800,479.90,811,,
WIN010,11/18/2019,9:20,64%,62%,60%,800,479.89,827,,
WIN010,11/18/2019,9:21,64%,62%,60%,800,479.89,843,,
WIN010,11/18/2019,9:22,64%,62%,60%,800,479.89,859,,
WIN010,11/18/2019,9:23,64%,62%,60%,800,479.89,875,,
WIN010,11/18/2019,9:24,64%,62%,60%,800,479.89,891,,
WIN010,11/18/2019,9:25,64%,62%,60%,800,479.88,907,,
WIN010,11/18/2019,9:26,64%,62%,60%,800,479.88,923,,
WIN010,11/18/2019,9:27,64%,62%,60%,800,479.88,939,,
WIN010,11/18/2019,9:28,64%,62%,60%,800,479.88,955,,
WIN010,11/18/2019,9:29,64%,62%,60%,800,479.88,971,,
WIN010,11/18/2019,9:30,64%,62%,60%,800,479.87,987,,
WIN010,11/18/2019,9:31,64%,62%,60%,800,479.87,1003,,
WIN010,11/18/2019,9:32,64%,62%,60%,800,479.87,1019,,
WIN010,11/18/2019,9:33,64%,62%,60%,800,479.87,1035,,
WIN010,11/18/2019,9:34,64%,62%,60%,800,479.87,1051,,
WIN010,11/18/2019,9:35,64%,62%,60%,800,479.86,1067,,
WIN010,11/18/2019,9:36,64%,62%,60%,800,479.86,1083,,
WIN010,11/18/2019,9:37,64%,62%,60%,800,479.86,1099,,
WIN010,11/18/2019,9:38,64%,62%,60%,800,479.86,1115,,
WIN010,11/18/2019,9:39,64%,62%,60%,800,479.86,1131,,
WIN010,11/18/2019,9:40,64%,62%,60%,800,479.85,1147,,
WIN010,11/18/2019,9:41,64%,62%,60%,800,479.85,1163,,
WIN010,11/18/2019,9:42,64%,62%,60%,800,479.85,1179,,
WIN010,11/18/2019,9:43,64%,62%,60%,800,479.85,1195,,
WIN010,11/18/2019,9:44,64%,62%,60%,800,479.85,1211,,
WIN010,11/18/2019,9:45,64%,62%,60%,800,479.84,1227,,
WIN010,11/18/2019,9:46,64%,62%,60%,800,479.84,1243,,
WIN010,11/18/2019,9:47,64%,62%,60%,800,479.84,1259,,
WIN010,11/18/2019,9:48,64%,62%,60%,800,479.84,1275,,
WIN010,11/18/2019,9:49,68%,62%,60%,800,479.84,1291,,
WIN010,11/18/2019,9:50,68%,62%,60%,800,479.83,1307,,
WIN010,11/18/2019,9:51,68%,62%,60%,800,479.83,1323,,
WIN010,11/18/2019,9:52,68%,62%,60%,800,479.83,1339,,
WIN010,11/18/2019,9:53,68%,62%,60%,800,479.83,1355,,
WIN010,11/18/2019,9:54,68%,62%,60%,800,479.83,1371,,
WIN010,11/18/2019,9:55,68%,62%,60%,800,479.82,1387,,
WIN010,11/18/2019,9:56,68%,62%,60%,800,479.82,1403,,
WIN010,11/18/2019,9:57,68%,62%,60%,800,479.82,1419,,
WIN010,11/18/2019,9:58,68%,62%,60%,800,479.82,1435,,
WIN010,11/18/2019,9:59,68%,62%,60%,800,479.82,1451,,
WIN010,11/18/2019,10:00,68%,62%,60%,800,479.81,1467,,
WIN010,11/18/2019,10:01,68%,58%,60%,800,479.81,1483,,
WIN010,11/18/2019,10:02,68%,58%,60%,800,479.81,1499,,
WIN010,11/18/2019,10:03,68%,58%,60%,800,479.81,1515,,
WIN010,11/18/2019,10:04,68%,58%,60%,800,479.81,1531,,
WIN010,11/18/2019,10:05,68%,58%,60%,800,479.80,1547,,
WIN010,11/18/2019,10:06,68%,58%,60%,800,479.80,1563,,
WIN010,11/18/2019,10:07,68%,58%,60%,800,479.80,1579,,
WIN010,11/18/2019,10:08,68%,58%,60%,800,479.80,1595,,
WIN010,11/18/2019,10:09,68%,58%,60%,800,479.80,1611,,
WIN010,11/18/2019,10:10,68%,58%,60%,800,479.79,1627,,
WIN010,11/18/2019,10:11,68%,58%,60%,800,479.79,1643,,
WIN010,11/18/2019,10:12,68%,58%,60%,800,479.79,1659,,
WIN010,11/18/2019,10:13,68%,58%,60%,800,479.79,1675,,
WIN010,11/18/2019,10:14,68%,58%,60%,800,479.79,1691,,
WIN010,11/18/2019,10:15,70%,58%,60%,800,479.78,1707,,
WIN010,11/18/2019,10:16,70%,58%,60%,800,479.78,1723,,
WIN010,11/18/2019,10:17,70%,58%,60%,800,479.78,1739,,
WIN010,11/18/2019,10:18,70%,58%,60%,800,479.78,1755,,
WIN010,11/18/2019,10:19,70%,58%,60%,800,479.78,1771,,
WIN010,11/18/2019,10:20,70%,58%,60%,800,479.77,1787,,
WIN010,11/18/2019,10:21,70%,58%,60%,800,479.77,1803,,
WIN010,11/18/2019,10:22,70%,58%,60%,800,479.77,1819,,
WIN010,11/18/2019,10:23,70%,58%,60%,800,479.77,1835,,
WIN010,11/18/2019,10:24,70%,58%,60%,800,479.77,1851,,
WIN010,11/18/2019,10:25,70%,58%,60%,800,479.76,1867,,
WIN010,11/18/2019,10:26,70%,58%,60%,800,479.76,1883,,
WIN010,11/18/2019,10:27,70%,58%,60%,800,479.76,1899,,
WIN010,11/18/2019,10:28,70%,58%,60%,800,479.76,1915,,
WIN010,11/18/2019,10:29,70%,58%,60%,800,479.76,1931,,
WIN010,11/18/2019,10:30,70%,58%,60%,800,479.75,1947,,
WIN010,11/18/2019,10:31,70%,58%,60%,800,479.75,1963,,
WIN010,11/18/2019,10:32,70%,58%,60%,800,479.75,1979,,
WIN010,11/18/2019,10:33,70%,58%,60%,800,479.75,1995,,
WIN010,11/18/2019,10:34,70%,58%,60%,800,479.75,2011,,
WIN010,11/18/2019,10:35,70%,58%,60%,800,479.74,2027,,
WIN010,11/18/2019,10:36,70%,58%,60%,800,479.74,2043,,
WIN010,11/18/2019,10:37,70%,58%,60%,800,479.74,2059,,
WIN010,11/18/2019,10:38,70%,58%,60%,800,479.74,2075,,
WIN010,11/18/2019,10:39,42%,58%,60%,800,479.74,2091,,
WIN010,11/18/2019,10:40,42%,58%,60%,800,479.73,2107,,
WIN010,11/18/2019,10:41,42%,58%,60%,800,479.73,2123,,
WIN010,11/18/2019,10:42,42%,58%,60%,800,479.73,2139,,
WIN010,11/18/2019,10:43,42%,58%,60%,800,479.73,2155,,
WIN010,11/18/2019,10:44,42%,58%,60%,800,479.73,2167,,
WIN010,11/18/2019,10:45,42%,58%,60%,800,479.72,2179,,
WIN010,11/18/2019,10:46,42%,58%,60%,800,479.72,2191,,
WIN010,11/18/2019,10:47,42%,58%,60%,800,479.72,2203,,
WIN010,11/18/2019,10:48,42%,58%,60%,800,479.72,2215,,
WIN010,11/18/2019,10:49,42%,58%,60%,800,479.72,2227,,
WIN010,11/18/2019,10:50,42%,58%,60%,800,479.71,2239,,
WIN010,11/18/2019,10:51,42%,58%,60%,800,479.71,2251,,
WIN010,11/18/2019,10:52,42%,58%,60%,800,479.71,2263,,
WIN010,11/18/2019,10:53,42%,58%,60%,800,479.71,2275,,
WIN010,11/18/2019,10:54,42%,58%,60%,800,479.71,2287,,
WIN010,11/18/2019,10:55,42%,58%,60%,800,479.70,2299,,
WIN010,11/18/2019,10:56,42%,58%,60%,800,479.70,2311,,
WIN010,11/18/2019,10:57,42%,58%,60%,800,479.70,2323,,
WIN010,11/18/2019,10:58,42%,58%,60%,800,479.70,2335,,
WIN010,11/18/2019,10:59,42%,58%,60%,800,479.70,2347,,
WIN010,11/18/2019,11:00,42%,58%,60%,800,479.69,2359,,
WIN010,11/18/2019,11:01,42%,58%,60%,800,479.69,2371,,
WIN010,11/18/2019,11:02,42%,58%,60%,800,479.69,2383,,
WIN010,11/18/2019,11:03,42%,58%,60%,800,479.69,2395,,
WIN010,11/18/2019,11:04,42%,58%,60%,800,479.69,2407,,
WIN010,11/18/2019,11:05,30%,58%,60%,800,479.68,2419,,
WIN010,11/18/2019,11:06,30%,58%,60%,800,479.68,2431,,
WIN010,11/18/2019,11:07,30%,58%,60%,800,479.68,2443,,
WIN010,11/18/2019,11:08,30%,58%,60%,800,479.68,2455,,
WIN010,11/18/2019,11:09,30%,58%,60%,800,479.68,2467,,
WIN010,11/18/2019,11:10,30%,58%,60%,800,479.67,2479,,
WIN010,11/18/2019,11:11,30%,58%,60%,800,479.67,2491,,
WIN010,11/18/2019,11:12,30%,58%,60%,800,479.67,2503,,
WIN010,11/18/2019,11:13,30%,58%,60%,800,479.67,2515,,
WIN010,11/18/2019,11:14,30%,58%,60%,800,479.67,2527,,
WIN010,11/18/2019,11:15,30%,58%,60%,800,479.66,2539,,
WIN010,11/18/2019,11:16,30%,58%,60%,800,479.66,2551,,
WIN010,11/18/2019,11:17,30%,58%,60%,800,479.66,2563,,
WIN010,11/18/2019,11:18,30%,58%,60%,800,479.66,2575,,
WIN010,11/18/2019,11:19,30%,58%,60%,800,479.66,2587,,
WIN010,11/18/2019,11:20,30%,58%,60%,800,479.65,2599,,
WIN010,11/18/2019,11:21,30%,58%,60%,800,479.65,2611,,
WIN010,11/18/2019,11:22,30%,58%,60%,800,479.65,2623,,
WIN010,11/18/2019,11:23,30%,58%,60%,800,479.65,2635,,
WIN010,11/18/2019,11:24,30%,58%,60%,800,479.65,2647,,
WIN010,11/18/2019,11:25,30%,58%,60%,800,479.64,2659,,
WIN010,11/18/2019,11:26,30%,58%,60%,800,479.64,2671,,
WIN010,11/18/2019,11:27,30%,58%,60%,800,479.64,2683,,
WIN010,11/18/2019,11:28,30%,58%,60%,800,479.64,2695,,
WIN010,11/18/2019,11:29,30%,58%,60%,800,479.64,2707,,
WIN010,11/18/2019,11:30,30%,58%,60%,800,479.63,2719,,
WIN010,11/18/2019,11:31,30%,58%,60%,800,479.63,2731,,
WIN010,11/18/2019,11:32,30%,58%,60%,800,479.63,2743,,
WIN010,11/18/2019,11:33,30%,58%,60%,800,479.63,2755,,
WIN010,11/18/2019,11:34,30%,58%,60%,800,479.63,2767,,
WIN010,11/18/2019,11:35,30%,58%,60%,800,479.62,2779,,
WIN010,11/18/2019,11:36,30%,58%,60%,800,479.62,2791,,
WIN010,11/18/2019,11:37,30%,58%,60%,800,479.62,2803,,
WIN010,11/18/2019,11:38,30%,58%,60%,800,479.62,2815,,
WIN010,11/18/2019,11:39,30%,58%,60%,800,479.62,2827,,
WIN010,11/18/2019,11:40,30%,58%,60%,800,479.61,2839,,
WIN010,11/18/2019,11:41,30%,58%,60%,800,479.61,2851,,
WIN010,11/18/2019,11:42,30%,58%,60%,800,479.61,2863,,
WIN010,11/18/2019,11:43,30%,58%,60%,800,479.61,2875,,
WIN010,11/18/2019,11:44,30%,58%,60%,800,479.61,2887,,
WIN010,11/18/2019,11:45,30%,58%,60%,800,479.60,2899,,
WIN010,11/18/2019,11:46,55%,58%,60%,800,479.60,2911,,
WIN010,11/18/2019,11:47,55%,58%,60%,800,479.60,2923,,
WIN010,11/18/2019,11:48,55%,58%,60%,800,479.60,2935,,
WIN010,11/18/2019,11:49,55%,58%,60%,800,479.60,2947,,
WIN010,11/18/2019,11:50,55%,58%,60%,800,479.59,2959,,
WIN010,11/18/2019,11:51,55%,52%,60%,800,479.59,2971,,
WIN010,11/18/2019,11:52,55%,52%,60%,800,479.59,2983,,
WIN010,11/18/2019,11:53,55%,52%,60%,800,479.59,2995,,
WIN010,11/18/2019,11:54,55%,52%,60%,800,479.59,3007,,
WIN010,11/18/2019,11:55,55%,52%,60%,800,479.58,3019,,
WIN010,11/18/2019,11:56,55%,52%,60%,800,479.58,3031,,
WIN010,11/18/2019,11:57,55%,52%,60%,800,479.58,3043,,
WIN010,11/18/2019,11:58,55%,52%,60%,800,479.58,3055,,
WIN010,11/18/2019,11:59,55%,52%,60%,800,479.58,3067,,
WIN010,11/18/2019,12:00,55%,52%,60%,800,479.57,3079,,
WIN010,11/18/2019,12:01,55%,52%,60%,800,479.57,3091,,
WIN010,11/18/2019,12:02,55%,52%,60%,800,479.57,3103,,
WIN010,11/18/2019,12:03,55%,52%,60%,800,479.57,3115,,
WIN010,11/18/2019,12:04,55%,52%,60%,800,479.57,3127,,
WIN010,11/18/2019,12:05,55%,52%,60%,800,479.56,3139,,
WIN010,11/18/2019,12:06,55%,52%,60%,800,479.56,3151,,
WIN010,11/18/2019,12:07,55%,52%,60%,800,479.56,3163,,
WIN010,11/18/2019,12:08,55%,52%,60%,800,479.56,3175,,
WIN010,11/18/2019,12:09,55%,52%,60%,800,479.56,3187,,
WIN010,11/18/2019,12:10,55%,52%,60%,800,479.55,3199,,
WIN010,11/18/2019,12:11,55%,52%,60%,800,479.55,3211,,
WIN010,11/18/2019,12:12,55%,52%,60%,800,479.55,3223,,
WIN010,11/18/2019,12:13,55%,52%,60%,800,479.55,3235,,
WIN010,11/18/2019,12:14,55%,52%,60%,800,479.55,3247,,
WIN010,11/18/2019,12:15,55%,52%,60%,800,479.54,3259,,
WIN010,11/18/2019,12:16,55%,52%,60%,800,479.54,3271,,
WIN010,11/18/2019,12:17,55%,52%,60%,800,479.54,3283,,
WIN010,11/18/2019,12:18,55%,52%,60%,800,479.54,3295,,
WIN010,11/18/2019,12:19,55%,52%,60%,800,479.54,3307,,
WIN010,11/18/2019,12:20,55%,52%,60%,800,479.53,3319,,
WIN010,11/18/2019,12:21,55%,52%,60%,800,479.53,3331,,
WIN010,11/18/2019,12:22,55%,52%,60%,800,479.53,3343,,
WIN010,11/18/2019,12:23,55%,52%,60%,800,479.53,3355,,
WIN010,11/18/2019,12:24,55%,52%,60%,800,479.53,3367,,
WIN010,11/18/2019,12:25,55%,52%,60%,800,479.52,3379,,
WIN010,11/18/2019,12:26,55%,52%,60%,800,479.52,3391,,
WIN010,11/18/2019,12:27,55%,52%,60%,800,479.52,3403,,
WIN010,11/18/2019,12:28,55%,52%,60%,800,479.52,3415,,
WIN010,11/18/2019,12:29,55%,52%,60%,800,479.52,3427,,
WIN010,11/18/2019,12:30,55%,52%,60%,800,479.51,3439,,
WIN010,11/18/2019,12:31,55%,52%,60%,800,479.51,3451,,
WIN010,11/18/2019,12:32,55%,52%,60%,800,479.51,3463,,
WIN010,11/18/2019,12:33,55%,52%,60%,800,479.51,3475,,
WIN010,11/18/2019,12:34,55%,52%,60%,800,479.51,3487,,
WIN010,11/18/2019,12:35,55%,52%,60%,800,479.50,3499,,
WIN010,11/18/2019,12:36,55%,52%,60%,800,479.50,3511,,
WIN010,11/18/2019,12:37,55%,52%,60%,800,479.50,3523,,
WIN010,11/18/2019,12:38,55%,52%,60%,800,479.50,3535,,
WIN010,11/18/2019,12:39,27%,52%,60%,800,479.50,3547,,
WIN010,11/18/2019,12:40,27%,52%,60%,800,479.49,3559,,
WIN010,11/18/2019,12:41,27%,52%,60%,800,479.49,3571,,
WIN010,11/18/2019,12:42,27%,52%,60%,800,479.49,3583,,
WIN010,11/18/2019,12:43,27%,52%,60%,800,479.49,3595,,
WIN010,11/18/2019,12:44,27%,52%,60%,800,479.49,3607,,
WIN010,11/18/2019,12:45,27%,52%,60%,800,479.48,3619,,
WIN010,11/18/2019,12:46,27%,52%,60%,800,479.48,3631,,
WIN010,11/18/2019,12:47,27%,52%,60%,800,479.48,3643,,
WIN010,11/18/2019,12:48,27%,52%,60%,800,479.48,3655,,
WIN010,11/18/2019,12:49,27%,52%,60%,800,479.48,3667,,
WIN010,11/18/2019,12:50,27%,52%,60%,800,479.47,3679,,
WIN010,11/18/2019,12:51,27%,52%,60%,800,479.47,3691,,
WIN010,11/18/2019,12:52,27%,52%,60%,800,479.47,3703,,
WIN010,11/18/2019,12:53,27%,52%,60%,800,479.47,3715,,
WIN010,11/18/2019,12:54,27%,52%,60%,800,479.47,3727,,
WIN010,11/18/2019,12:55,27%,52%,60%,800,479.46,3739,,
WIN010,11/18/2019,12:56,27%,52%,60%,800,479.46,3751,,
WIN010,11/18/2019,12:57,27%,52%,60%,800,479.46,3763,,
WIN010,11/18/2019,12:58,27%,52%,60%,800,479.46,3775,,
WIN010,11/18/2019,12:59,27%,52%,60%,800,479.46,3787,,
WIN010,11/18/2019,13:00,27%,52%,60%,800,479.45,3799,,
WIN010,11/18/2019,13:01,27%,52%,60%,800,479.45,3811,,
WIN010,11/18/2019,13:02,27%,52%,60%,800,479.45,3823,,
WIN010,11/18/2019,13:03,27%,47%,60%,800,479.45,3835,,
WIN010,11/18/2019,13:04,27%,47%,60%,800,479.45,3847,,
WIN010,11/18/2019,13:05,27%,47%,60%,800,479.44,3859,,
WIN010,11/18/2019,13:06,27%,47%,60%,800,479.44,3871,,
